DATE,KEYWORD,COUNT,TITLE,LINK
"Wed, 14 Oct 2020 20:00:00 +0100",Croatia vs France,"10,000+","Croatia vs France Betting Tips: Latest odds, team news, preview and ...",https://www.goal.com/en/news/croatia-vs-france-betting-tips-latest-odds-team-news-preview-and-/1b1zd1ul8s9rw14a5w6yl0p59f
"Sat, 17 Oct 2020 01:00:00 +0100",INEC,"10,000+","INEC nomination: IPAC disowns AAC chair, Nzenwa",https://www.vanguardngr.com/2020/10/inec-nomination-ipac-disowns-aac-chair-nzenwa/
"Sat, 17 Oct 2020 15:00:00 +0100",Napoli vs; Atalanta,"10,000+",Napoli vs Atalanta live stream: How to watch Serie A online,https://www.squawka.com/en/napoli-v-atalanta-live-stream-watch-online-serie-a-predictions
"Sat, 17 Oct 2020 13:00:00 +0100",Dolapo Badmus,"10,000+","Abayomi Shogunle, Dolapo Badmus others dismissed as police ...",https://www.pulse.ng/news/local/abayomi-shogunle-dolapo-badmus-others-dismissed-as-police-release-names-of-dismissed/v2c2yck
"Sat, 17 Oct 2020 17:00:00 +0100",Real Madrid vs cádiz,"5,000+",Real Madrid vs Cadiz live stream: How to watch La Liga online,https://www.squawka.com/en/real-madrid-v-cadiz-live-stream-watch-online-la-liga-predictions/
"Sat, 17 Oct 2020 14:00:00 +0100",La Liga,"5,000+",La Liga chief says Lionel Messi is “essential” to Spanish football ...,https://www.fourfourtwo.com/news/la-liga-chief-says-lionel-messi-is-essential-to-spanish-football-unlike-cristiano-ronaldo-and-neymar
"Sat, 17 Oct 2020 16:00:00 +0100",Celta Vigo vs Atlético Madrid,"2,000+",Celta Vigo vs. Atletico Madrid - Football Match Report - October 17 ...,https://africa.espn.com/football/report?gameId=582143
"Sat, 17 Oct 2020 17:00:00 +0100",Laliga,"2,000+",La Liga LIVE: Athletic Club vs Levante Head to Head Statistics ...,https://www.insidesport.co/la-liga-live-athletic-club-vs-levante-head-to-head-statistics-laliga-live-streaming-link-teams-stats-up-results/
"Sat, 17 Oct 2020 13:00:00 +0100",Liverpool FC,"2,000+",Mohamed Salah joins Liverpool&#39;s 100-goal club,https://www.liverpoolfc.com/news/first-team/411992-mohamed-salah-joins-liverpool-s-100-goal-club
"Sat, 17 Oct 2020 15:00:00 +0100",Hoffenheim vs Dortmund,"2,000+","Hoffenheim vs. Borussia Dortmund Odds, Betting Picks, Predictions ...",https://www.actionnetwork.com/soccer/bundesliga-odds-picks-and-predictions-hoffenheim-vs-borussia-dortmund-saturday-oct-17
