DATE,KEYWORD,COUNT,TITLE,LINK
"Thu, 15 Oct 2020 11:00:00 -0700",Billie Eilish,"200,000+",Billie Eilish Shuts Down Body Shamer in a Powerful Way,https://www.nbcbayarea.com/news/local/billie-eilish-shuts-down-body-shamer-in-a-powerful-way/2381385/
"Thu, 15 Oct 2020 13:00:00 -0700",Steve Scully,"200,000+",C-SPAN political editor Steve Scully suspended after admitting he ...,https://www.cnn.com/2020/10/15/media/steve-scully-cspan-suspended/index.html
"Thu, 15 Oct 2020 15:00:00 -0700",Vaughn McClure,"200,000+",Vaughn McClure 1972-2020 - Robert Feder,https://www.robertfeder.com/2020/10/16/vaughn-mcclure-1972-2020/
"Thu, 15 Oct 2020 23:00:00 -0700",Ben Sasse,"200,000+",Trump &#39;kisses dictators&#39; butts&#39; and has &#39;flirted with white supremacists ...,https://www.nytimes.com/2020/10/15/us/elections/ben-sasse-trump.html
"Thu, 15 Oct 2020 20:00:00 -0700",Chiefs,"100,000+",Twitter reacts to Le&#39;Veon Bell joining Chiefs: Patrick Mahomes and ...,https://www.cbssports.com/nfl/news/twitter-reacts-to-leveon-bell-joining-chiefs-patrick-mahomes-and-others-welcome-running-back-to-kansas-city/
"Thu, 15 Oct 2020 09:00:00 -0700",Atlanta Falcons,"100,000+",Atlanta Falcons reopen their facility Friday following positive COVID ...,https://www.espn.com/nfl/story/_/id/30125542/atlanta-falcons-reopen-their-facility-friday-following-positive-covid-19-test-thursday
"Thu, 15 Oct 2020 20:00:00 -0700",Dianne Feinstein,"100,000+","Oh Good, Dianne Feinstein Concluded the Barrett Hearings by ...",https://slate.com/news-and-politics/2020/10/feinstein-graham-hug-photo-barrett-hearing.html
"Thu, 15 Oct 2020 17:00:00 -0700",Rudy Giuliani,"100,000+",Rudy Giuliani&#39;s daughter says to vote for Biden and Harris to end ...,https://www.cnn.com/2020/10/16/politics/rudy-giuliani-daughter-caroline-joe-biden-2020/index.html
"Thu, 15 Oct 2020 07:00:00 -0700",Demi Lovato,"100,000+",Demi Lovato Criticizes Trump On &#39;Commander In Chief&#39;,https://www.npr.org/2020/10/15/923945417/demi-lovato-addresses-trump-with-commander-in-chief-during-billboard-music-award
"Thu, 15 Oct 2020 10:00:00 -0700",Timothee Chalamet,"50,000+",Timothée Chalamet was &#39;embarrassed&#39; by make-out photos with Lily ...,https://www.cnn.com/2020/10/16/entertainment/timothee-chalamet-lily-trnd/index.html
