DATE,KEYWORD,COUNT,TITLE,LINK
"Thu, 05 Nov 2020 18:00:00 +0000",Benfica vs Rangers,"100,000+",Benfica 3-3 Rangers: Alfredo Morelos scores club-record 22nd ...,https://www.skysports.com/football/benfica-vs-rangers/report/439096
"Thu, 05 Nov 2020 13:00:00 +0000",Elsa Raven,"50,000+","Elsa Raven, &#39;Back to the Future&#39; Character Actress, Dies at 91",https://www.nytimes.com/2020/11/05/movies/elsa-raven-dead.html
"Thu, 05 Nov 2020 20:00:00 +0000",Celtic vs Sparta Prague,"50,000+",Celtic suffer defeat at home to Sparta,https://www.bbc.co.uk/sport/football/54753455
"Thu, 05 Nov 2020 20:00:00 +0000",National Lottery results,"20,000+",LIVE: National Lottery Set For Life results for tonight,https://www.bristolpost.co.uk/news/uk-world-news/live-national-lottery-results-set-4674403
"Thu, 05 Nov 2020 21:00:00 +0000",Leicester City vs Braga,"20,000+",Maddison aims to regain England place,https://www.bbc.co.uk/sport/football/54814789
"Sat, 07 Nov 2020 09:00:00 +0000",Little Mix,"50,000+",Jesy Nelson out of Little Mix: The Search final,https://www.bbc.co.uk/news/entertainment-arts-54854029
"Sat, 07 Nov 2020 08:00:00 +0000",Yorkshire Ripper Peter Sutcliffe,"50,000+",Yorkshire Ripper Peter Sutcliffe &#39;tests positive for coronavirus&#39;,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/yorkshire-ripper-peter-sutcliffe-coronavirus-19238984
"Sat, 07 Nov 2020 15:00:00 +0000",Crystal Palace vs Leeds United,"20,000+","Crystal Palace vs Leeds United Betting Tips: Latest odds, team news ...",https://www.goal.com/en-gb/news/crystal-palace-vs-leeds-united-betting-tips-latest-odds-team/16x1bikz02z6c1qpc9h0mtuefy
"Sat, 07 Nov 2020 08:00:00 +0000",Sister Sister,"10,000+","Sister, Sister cast: Who is in the cast and what are they doing now?",https://www.express.co.uk/showbiz/tv-radio/1357380/Sister-Sister-cast-Who-is-in-cast-Sister-Sister-series-Tim-Reid-Jackee-Harry-Tia-Tamera
"Sat, 07 Nov 2020 10:00:00 +0000",Delaware,"10,000+",Delaware State Police Investigating Shooting Incident- Bear ...,https://dsp.delaware.gov/2020/11/07/delaware-state-police-investigating-shooting-incident-bear/
"Sat, 07 Nov 2020 12:00:00 +0000",Nicola Adams,"10,000+",Towie&#39;s Yazmin Oukhellou and James Lock finally move in together ...,https://www.thesun.co.uk/tvandshowbiz/13133311/strictly-nicola-adams-girlfriend-wants-teach-sex-education/
"Sat, 07 Nov 2020 15:00:00 +0000",The town,"10,000+",Town hall light display honours war heroes,https://www.lancashiretelegraph.co.uk/news/18854992.tribute-war-heroes-town-hall/
"Fri, 06 Nov 2020 20:00:00 +0000",Premier League table,"200,000+",Southampton mock Donald Trump on Twitter with &#39;stop the count ...,https://talksport.com/football/785589/southampton-twitter-donald-trump-stop-the-count-newcastle-result-premier-league-table/
"Fri, 06 Nov 2020 18:00:00 +0000",Johnny Depp,"200,000+",Johnny Depp leaves Fantastic Beasts film franchise,https://www.bbc.co.uk/news/entertainment-arts-54846285
"Fri, 06 Nov 2020 18:00:00 +0000",King Von,"200,000+",Rapper King Von among three shot dead outside Atlanta nightclub,https://news.sky.com/story/rapper-king-von-among-three-shot-dead-outside-atlanta-nightclub-12126111
"Fri, 06 Nov 2020 09:00:00 +0000",Putin,"100,000+",Newlyweds drown after struggling in strong riptide during Caribbean ...,https://www.thesun.co.uk/news/13127654/putin-parkinsons-resign-health-russia-successor-coronavirus/
"Fri, 06 Nov 2020 19:00:00 +0000",Poppy Appeal,"100,000+","This year, more than any year, the Poppy Appeal needs your help",https://www.thenorthernecho.co.uk/news/18852671.year-year-poppy-appeal-needs-help/
"Fri, 06 Nov 2020 17:00:00 +0000",I'm A Celebrity 2020,"50,000+",I&#39;m A Celebrity 2020 line-up in full and how much each star is paid,https://www.birminghammail.co.uk/news/showbiz-tv/im-celebrity-2020-line-up-19231594
"Fri, 06 Nov 2020 11:00:00 +0000",iPhone 12 Pro Max,"50,000+",The Best iPhone 12 Pro Max Cases,https://www.pcmag.com/picks/the-best-iphone-12-pro-max-cases
"Fri, 06 Nov 2020 23:00:00 +0000",Kylie Minogue,"50,000+",Kylie Minogue: &#39;It&#39;s time to dress in sequins and glitter through the ...,https://www.theguardian.com/music/2020/nov/07/kylie-minogue-its-time-to-dress-in-sequins-and-glitter-through-the-darkness
"Fri, 06 Nov 2020 23:00:00 +0000",Emma Corrin,"50,000+",The Crown&#39;s Emma Corrin reveals how Prince Charles and Princess ...,https://www.dailymail.co.uk/tvshowbiz/article-8923413/The-Crowns-Emma-Corrin-reveals-Prince-Charles-Princess-Dianas-Australia-tour-recreated.html
"Fri, 06 Nov 2020 12:00:00 +0000",Stacey Abrams,"20,000+",Stacey Abrams credited for mobilising black voters in Georgia,https://www.ft.com/content/bba74f61-fc1a-47f6-85f6-54bb86e83e7e
"Fri, 06 Nov 2020 22:00:00 +0000",Nancy Pelosi,"20,000+",Joe Biden WINS 2020 election over Donald Trump in nailbiting vote ...,https://www.thesun.co.uk/news/13134048/nancy-pelosi-speaker-house-democrats-vote-against/
"Fri, 06 Nov 2020 14:00:00 +0000",Destiel,"20,000+",Supernatural memes explain why the Destiel fanfic ship being ...,https://www.polygon.com/tv/2020/11/6/21552929/destiel-fanfiction-ao3-memes-supernatural-season-15
"Sun, 08 Nov 2020 11:00:00 +0000",West Brom vs Tottenham,"200,000+",Mourinho hails &#39;special&#39; Kane after win,https://www.bbc.co.uk/sport/football/54766714
"Sun, 08 Nov 2020 16:00:00 +0000",Man City vs Liverpool,"200,000+",Man City vs Liverpool in Premier League action - pictures,https://www.manchestereveningnews.co.uk/sport/football/gallery/man-city-vs-liverpool-pictures-19244425
"Sun, 08 Nov 2020 09:00:00 +0000",Melania Trump,"100,000+",Melania is &#39;counting the minutes until divorce&#39; claims former aide,https://www.standard.co.uk/news/world/melania-trump-divorce-donald-trump-b57802.html
"Sun, 08 Nov 2020 14:00:00 +0000",Leicester City vs Wolves,"100,000+",Vardy penalty sends Leicester top,https://www.bbc.co.uk/sport/football/54766715
"Sun, 08 Nov 2020 13:00:00 +0000",AOC,"50,000+",AOC says she might quit politics: &#39;I didn&#39;t even know if I was going to ...,https://www.independent.co.uk/news/world/americas/us-politics/aoc-election-2020-politics-race-b1698462.html
"Sun, 08 Nov 2020 13:00:00 +0000",Juventus,"50,000+","Man City vs Liverpool LIVE: Stream, TV channel, score - De Bruyne ...",https://www.thesun.co.uk/sport/football/13127488/lazio-juventus-live-stream-free-tv-watch-serie-a-online/
"Sun, 08 Nov 2020 09:00:00 +0000",Chet Hanks,"20,000+",Tom Hanks&#39; son posted a bizarre Trump rant in a &#39;Caribbean accent ...,https://www.indy100.com/article/tom-hanks-son-chet-video-trump-accent-9724617
"Sun, 08 Nov 2020 09:00:00 +0000",Obama,"20,000+",Boris Johnson&#39;s past criticism of Barack Obama &#39;not well received ...,https://www.mirror.co.uk/news/politics/boris-johnsons-past-criticism-barack-22976690
"Sun, 08 Nov 2020 08:00:00 +0000",When is Remembrance day,"20,000+",Remembrance Sunday service held online to honour the fallen,https://www.gov.uk/government/news/remembrance-sunday-service-held-online-to-honour-the-fallen
"Sun, 08 Nov 2020 01:00:00 +0000",Mike Pence,"20,000+",Bye Mike Pence! 7 reasons we won&#39;t miss America&#39;s least favourite ...,https://www.pinknews.co.uk/2020/11/07/mike-pence-lgbt-rights-gay-transgender-military-election-vice-president/
"Sun, 08 Nov 2020 14:00:00 +0000",Queen Elizabeth,"20,000+",Queen Elizabeth II wears face mask in public for first time,https://www.euronews.com/2020/11/08/queen-elizabeth-ii-wears-face-mask-in-public-for-first-time
"Sun, 08 Nov 2020 02:00:00 +0000",Hillary Clinton,"20,000+",Hillary Clinton celebrates a &#39;new page for America&#39; as Joe Biden is ...,https://www.dailymail.co.uk/news/article-8924583/Hillary-Clinton-celebrates-new-page-America-Joe-Biden-elected.html
"Sun, 08 Nov 2020 11:00:00 +0000",Remembrance Day 2020,"10,000+",Cambridgeshire pays respects to fallen war heroes,https://www.cambridge-news.co.uk/news/local-news/remembrance-day-2020-live-cambridgeshire-19243594
"Sun, 08 Nov 2020 12:00:00 +0000",John Rooney,"10,000+",Wayne Rooney&#39;s brother John pays homage with stunning FA Cup ...,https://ftw.usatoday.com/2020/11/wayne-rooneys-brother-john-pays-homage-with-stunning-fa-cup-goal-from-his-own-half
"Sun, 08 Nov 2020 11:00:00 +0000",Devin Haney,"10,000+",Devin Haney defends WBC title with dominant points win over ...,https://www.skysports.com/boxing/news/12183/12127194/devin-haney-defends-wbc-title-with-dominant-points-win-over-yuriorkis-gamboa
"Sun, 08 Nov 2020 12:00:00 +0000",Poppies,"10,000+","Wreaths, poppies, cakes: Isle of Wight&#39;s Remembrance Sunday",https://www.countypress.co.uk/news/18855617.wreaths-poppies-cakes-isle-wights-remembrance-sunday/
"Sun, 08 Nov 2020 13:00:00 +0000",OSCAR Pistorius,"10,000+",Queen leads Remembrance Sunday ceremony as wreaths laid and ...,https://www.thesun.co.uk/news/13139638/oscar-pistorius-parents-who/
"Sun, 08 Nov 2020 17:00:00 +0000",His Dark Materials season 2,"10,000+",How to watch His Dark Materials online: stream season 2 free from ...,https://www.techradar.com/uk/news/how-to-watch-his-dark-materials-online-stream-season-2-free-from-anywhere
"Sun, 08 Nov 2020 15:00:00 +0000",Vendee Globe,"10,000+",Hampshire sailor begins quest for Vendée Globe gold,https://www.dailyecho.co.uk/news/18855897.hampshire-sailor-begins-quest-vendee-globe-gold/
"Sun, 08 Nov 2020 11:00:00 +0000",Patsy Palmer,"10,000+",I&#39;m A Celeb &#39;in jeopardy&#39; after AJ Pritchard tests positive for Covid ...,https://www.thesun.co.uk/tvandshowbiz/13140920/eastenders-patsy-palmer-kids-addiction/
"Tue, 10 Nov 2020 00:00:00 +0000",Xbox Series X,"1,000,000+",Where to buy Xbox Series X: stock available at these retailers,https://www.techradar.com/news/where-to-buy-xbox-series-x-right-now-new-console-available-ahead-of-launch-at-microsoft
"Tue, 10 Nov 2020 11:00:00 +0000",Boris Johnson,"100,000+",Boris Johnson&#39;s congratulations to Biden included message for Trump,https://metro.co.uk/2020/11/10/boris-johnsons-congratulations-to-biden-included-message-for-trump-13569850/
"Tue, 10 Nov 2020 10:00:00 +0000",The Crown season 4,"20,000+",The Crown season 4 review: The Netflix show introduces Princess ...,https://www.digitalspy.com/tv/a34626033/the-crown-season-4-review-diana/
"Tue, 10 Nov 2020 07:00:00 +0000",Sheffield Wednesday,"20,000+",Bannan once described boss Sheffield Wednesday have reportedly ...,https://www.sheffieldwednesday.news/news/bannan-once-described-boss-sheffield-wednesday-have-reportedly-approached-as-probably-the-worst-hes-had/
"Tue, 10 Nov 2020 08:00:00 +0000",Kayleigh McEnany,"20,000+",&#39;Whoa&#39;: Fox News cuts off Kayleigh McEnany for &#39;illegal votes&#39; spiel ...,https://www.theguardian.com/us-news/video/2020/nov/10/whoa-fox-news-cuts-off-kayleigh-mcenany-for-votes-spiel-video
"Tue, 10 Nov 2020 12:00:00 +0000",Jude Bellingham,"20,000+",Jude Bellingham: England call up Borussia Dortmund midfielder,https://www.skysports.com/football/news/12016/12129089/jude-bellingham-england-call-up-borussia-dortmund-midfielder
"Tue, 10 Nov 2020 14:00:00 +0000",Lucy Letby,"20,000+",Children&#39;s nurse Lucy Letby rearrested over eight baby deaths,https://www.theguardian.com/uk-news/2020/nov/10/children-nurse-lucy-letby-rearrested-chester-hospital-baby-deaths
"Tue, 10 Nov 2020 14:00:00 +0000",Lily James,"20,000+",Dominic West&#39;s marriage &#39;as good as over&#39; after Lily James photos,https://metro.co.uk/2020/11/10/dominic-wests-marriage-as-good-as-over-after-lily-james-photos-13570002/
"Tue, 10 Nov 2020 07:00:00 +0000",YORKSHIRE Ripper Peter Sutcliffe,"20,000+",Yorkshire Ripper Peter Sutcliffe &#39;turned down coronavirus treatment ...,https://www.sunderlandecho.com/news/crime/yorkshire-ripper-peter-sutcliffe-turned-down-coronavirus-treatment-he-was-cared-north-east-hospital-3030837
"Tue, 10 Nov 2020 10:00:00 +0000",Amazon share price,"10,000+",Amazon stock price prediction 2021: will the post-election rally ...,https://capital.com/amazon-stock-price-prediction-2021
"Tue, 10 Nov 2020 15:00:00 +0000",Nicola Sturgeon update,"10,000+",Nicola Sturgeon coronavirus update as First Minister sets new ...,https://www.dailyrecord.co.uk/news/scottish-news/nicola-sturgeon-coronavirus-update-live-22985056
"Tue, 10 Nov 2020 15:00:00 +0000",Bihar Election Result 2020,"10,000+",The National Impact Of Bihar Election Results Explained In 7 Points,https://www.ndtv.com/india-news/bihar-election-results-2020-the-national-impact-of-bihar-results-7-points-2323376
"Tue, 10 Nov 2020 15:00:00 +0000",Larsa Pippen,"10,000+",Jordyn Woods cryptically responds to Larsa Pippen&#39;s Tristan ...,https://www.mirror.co.uk/3am/celebrity-news/jordyn-woods-cryptically-responds-larsa-22986095
"Tue, 10 Nov 2020 10:00:00 +0000",Albert Bourla,"10,000+",A Greek to Save the World: Who is Pfizer CEO Albert Bourla ...,https://greece.greekreporter.com/2020/11/10/a-greek-to-save-the-world-who-is-pfizer-ceo-albert-bourla/
"Tue, 10 Nov 2020 16:00:00 +0000",Mary Wollstonecraft,"10,000+",Mary Wollstonecraft statue: &#39;Mother of feminism&#39; sculpture provokes ...,https://www.bbc.co.uk/news/uk-england-london-54886813
"Mon, 09 Nov 2020 12:00:00 +0000",Pfizer,"2,000,000+",Covid-19 vaccine from Pfizer and BioNTech is strongly effective ...,https://www.statnews.com/2020/11/09/covid-19-vaccine-from-pfizer-and-biontech-is-strongly-effective-early-data-from-large-trial-indicate/
"Mon, 09 Nov 2020 23:00:00 +0000",Why were chainsaws invented,"200,000+",Why were chainsaws invented - was it to help with childbirth?,https://metro.co.uk/2020/11/10/why-were-chainsaws-invented-was-it-to-help-with-childbirth-13568917/
"Mon, 09 Nov 2020 16:00:00 +0000",Where does vanilla flavouring come from,"200,000+",Where does vanilla flavouring come from? Beaver castoreum ...,https://www.edinburghnews.scotsman.com/lifestyle/food-and-drink/where-does-vanilla-flavouring-come-beaver-castoreum-explained-and-why-we-use-it-cakes-and-icing-3030071
"Mon, 09 Nov 2020 18:00:00 +0000",Martin Bashir,"100,000+",Martin Bashir &#39;must face questions over Princess Diana TV interview&#39;,https://www.standard.co.uk/insider/royals/martin-bashir-princess-diana-tv-interview-b62787.html
"Mon, 09 Nov 2020 13:00:00 +0000",Rangers,"100,000+",Former Scotland manager Craig Levein thinks Steve Clarke has to ...,https://www.thescottishsun.co.uk/sport/football/6261677/macdonald-backing-rangers-celtic-right-wrong-40-years-ago/
