DATE,KEYWORD,COUNT,TITLE,LINK
"Sat, 24 Oct 2020 01:00:00 +1100",Kazakhstan,"2,000+",Kazakhstan central bank seen holding policy rate unchanged ...,https://www.thechronicleherald.ca/business/kazakhstan-central-bank-seen-holding-policy-rate-unchanged-reuters-poll-512694/
"Sat, 24 Oct 2020 02:00:00 +1100",One day,"2,000+","Increase in Covid cases sets U.S. record, at over 77K in one day",https://www.nbcnews.com/news/us-news/coronavirus-case-increase-sets-new-u-s-record-rising-over-n1244490
"Sat, 24 Oct 2020 02:00:00 +1100",On the Rocks,"2,000+",How Phoenix Scored Sofia Coppola&#39;s &#39;On The Rocks&#39;,https://www.npr.org/2020/10/22/926815139/how-phoenix-scored-sofia-coppolas-on-the-rocks
"Fri, 23 Oct 2020 21:00:00 +1100",Amazon Prime,"20,000+",Amazon Prime Day Drove Brick-and-Mortar Business Too,https://www.globest.com/2020/10/23/amazon-prime-day-drove-brick-and-mortar-business-too/
"Fri, 23 Oct 2020 14:00:00 +1100",Europa League,"20,000+",Gear up for the UEFA Europa League,https://www.uefa.com/uefaeuropaleague/news/0262-10ade53cebcd-adb81f3f8766-1000--gear-up-for-the-uefa-europa-league/
"Fri, 23 Oct 2020 09:00:00 +1100",Eva Mendes,"20,000+",Eva Mendes on her &#39;weird&#39; new lockdown habit and her new role,https://7news.com.au/entertainment/celebrity/eva-mendes-on-her-weird-new-lockdown-habit-and-her-new-role-c-1437900
"Fri, 23 Oct 2020 08:00:00 +1100",Tottenham,"20,000+",Mourinho confident Son Heung-min will commit bulk of career to ...,https://www.theguardian.com/football/2020/oct/23/mourinho-confident-son-heung-min-will-commit-bulk-of-career-to-tottenham
"Fri, 23 Oct 2020 07:00:00 +1100",What time is the AFL Grand Final,"10,000+",The 2020 AFL grand final has arrived — here&#39;s when Geelong and ...,https://www.abc.net.au/news/2020-10-23/afl-grand-final-2020-when-where-and-how-to-watch/12807572
"Fri, 23 Oct 2020 18:00:00 +1100",Ariana Grande,"10,000+",Ariana Grande: Positions review – pop royalty cleans up the White ...,https://www.theguardian.com/music/2020/oct/23/ariana-grande-positions-review
"Fri, 23 Oct 2020 18:00:00 +1100",Tom Holland,"10,000+",Here&#39;s Your First Shot Of Tom Holland In &#39;Uncharted&#39; As Young ...,https://www.forbes.com/sites/paultassi/2020/10/22/heres-your-first-shot-of-tom-holland-in-uncharted-as-young-nathan-drake/
"Fri, 23 Oct 2020 17:00:00 +1100",Ryan Reynolds,"10,000+",Ryan Reynolds and Hugh Jackman&#39;s friendship through years - Insider,https://www.insider.com/ryan-reynolds-hugh-jackman-friendship-timeline-best-moments
"Fri, 23 Oct 2020 11:00:00 +1100",Crown Tundra,"5,000+",How to &quot;let ring the piercing note&quot; and catch Registeel in &#39;Crown ...,https://www.inverse.com/gaming/pokemon-crown-tundra-let-ring-the-piercing-note-registeel
"Fri, 23 Oct 2020 12:00:00 +1100",Mirzapur Season 2,"5,000+",Mirzapur season 2: Will Kaleen Bhaiya die in Mirzapur?,https://www.express.co.uk/showbiz/tv-radio/1351357/Mirzapur-season-2-Kaleen-Bhaiya-die-Mirzapur-series-Pankaj-Tripathi-evg
"Fri, 23 Oct 2020 11:00:00 +1100",Ghislaine Maxwell,"5,000+",Ghislaine Maxwell denied inappropriate action by Jeffrey Epstein in ...,https://www.smh.com.au/world/north-america/ghislaine-maxwell-denied-inappropriate-action-by-jeffrey-epstein-in-newly-unsealed-deposition-20201023-p567t2.html
"Fri, 23 Oct 2020 09:00:00 +1100",Noah Cyrus,"5,000+",Was Noah Cyrus nude at the CMT Awards?,https://www.cleveland.com/entertainment/2020/10/was-noah-cyrus-nude-at-the-cmt-awards.html
"Fri, 23 Oct 2020 07:00:00 +1100",RR vs SRH,"5,000+",Luck Index: Did Vijay Shankar dropping Ben Stokes hurt Sunrisers ...,https://www.espncricinfo.com/story/_/id/30168338/rr-vs-srh-ipl-2020-luck-index-did-vijay-shankar-dropping-ben-stokes-hurt-sunrisers-royals
"Fri, 23 Oct 2020 17:00:00 +1100",The Witches,"5,000+",Unimaginative &#39;Witches&#39; Retread Lacks The Magic Of Roald Dahl&#39;s ...,https://www.npr.org/2020/10/23/926653830/unimaginative-witches-retread-lacks-the-magic-of-roald-dahl-s-classic
"Sun, 25 Oct 2020 01:00:00 +1100",Barcelona vs Real Madrid,"50,000+",Barcelona vs Real Madrid on US TV: How to watch and live stream ...,https://www.goal.com/en/news/barcelona-vs-real-madrid-on-us-tv-how-to-watch-and-live/10gpvhointgfy1d58mt5bl90oo
"Sun, 25 Oct 2020 04:00:00 +1100",Man United vs Chelsea,"2,000+",How to Watch Manchester United vs. Chelsea,https://www.si.com/soccer/2020/10/24/manchester-united-chelsea-live-stream-watch-premier-league-online-tv-channel
